"ts","device","lpg"
"22.6","1.594520005433809E9","false"
"19.799999237060547","1.5945200063502355E9","false"
"26.399999618530273","1.5945200064475164E9","true"
"22.6","1.5945200091181695E9","false"
"19.799999237060547","1.5945200101650772E9","false"
"26.399999618530273","1.5945200113212743E9","true"
"22.6","1.594520012805147E9","false"
"19.799999237060547","1.5945200145158708E9","false"
"26.399999618530273","1.5945200151307232E9","true"
"22.6","1.5945200164915597E9","false"
"26.399999618530273","1.5945200194725466E9","true"
"22.6","1.5945200201771848E9","false"
"19.799999237060547","1.5945200237116144E9","false"
"22.6","1.5945200238628914E9","false"
"26.399999618530273","1.5945200259622703E9","true"
"22.6","1.5945200275488262E9","false"
"26.399999618530273","1.5945200297684603E9","true"
"22.6","1.5945200312347486E9","false"
"19.799999237060547","1.5945200339721937E9","false"
"26.399999618530273","1.5945200341100035E9","true"
"22.6","1.5945200349027321E9","false"
"22.6","1.5945200385886168E9","false"
"19.799999237060547","1.5945200393998187E9","false"
"26.399999618530273","1.5945200406071036E9","true"
"22.6","1.5945200422576284E9","false"
"19.799999237060547","1.5945200448258035E9","false"
"22.6","1.5945200459438517E9","false"
"26.399999618530273","1.5945200471166341E9","true"
"22.6","1.5945200496298702E9","false"
"22.6","1.5945200533156908E9","false"
"19.799999237060547","1.5945200535382373E9","false"
"26.399999618530273","1.5945200552131648E9","true"
"22.6","1.5945200569986904E9","false"
"19.899999618530273","1.5945200579015183E9","false"
"22.6","1.594520060684641E9","false"
"19.799999237060547","1.5945200627991054E9","false"
"22.5","1.594520064367743E9","false"
"26.399999618530273","1.5945200643741677E9","true"
"19.799999237060547","1.5945200671546986E9","false"
"22.5","1.5945200680506122E9","false"
"22.5","1.5945200717365701E9","false"
"26.399999618530273","1.5945200719210482E9","true"
"19.799999237060547","1.5945200752670872E9","false"
"22.6","1.5945200754225497E9","false"
"26.399999618530273","1.594520075727576E9","true"
"22.5","1.594520079106953E9","false"
"26.399999618530273","1.5945200795360694E9","true"
"19.799999237060547","1.5945200796212115E9","false"
"22.5","1.594520082792859E9","false"
"26.399999618530273","1.5945200849529831E9","true"
"19.799999237060547","1.5945200850472815E9","false"
"22.6","1.5945200864790556E9","false"
"22.6","1.5945200901651735E9","false"
"26.399999618530273","1.594520090366561E9","true"
"19.799999237060547","1.5945200910194697E9","false"
"22.5","1.5945200938513691E9","false"
"26.399999618530273","1.5945200941753864E9","true"
"19.799999237060547","1.5945200969802034E9","false"
"22.5","1.5945200975374389E9","false"
"26.399999618530273","1.5945201001189713E9","true"
"22.5","1.5945201012190535E9","false"
"19.799999237060547","1.594520102418633E9","false"
"22.5","1.5945201049039147E9","false"
"26.399999618530273","1.5945201050066016E9","true"
"22.5","1.5945201085886683E9","false"
"26.399999618530273","1.5945201104114115E9","true"
"22.5","1.5945201122700148E9","false"
"19.799999237060547","1.5945201146624544E9","false"
"26.399999618530273","1.5945201147561479E9","true"
"22.5","1.5945201159534128E9","false"
"26.399999618530273","1.5945201196303663E9","true"
"22.5","1.594520119637873E9","false"
"19.799999237060547","1.5945201211595688E9","false"
"22.5","1.5945201233223403E9","false"
"19.799999237060547","1.5945201255132072E9","false"
"22.5","1.5945201270089912E9","false"
"26.399999618530273","1.5945201271760821E9","true"
"22.5","1.5945201306945379E9","false"
"19.799999237060547","1.5945201309351842E9","false"
"26.399999618530273","1.5945201315182586E9","true"
"22.5","1.5945201343790562E9","false"
"26.399999618530273","1.5945201358611226E9","true"
"22.5","1.5945201380631225E9","false"
"19.799999237060547","1.5945201406701756E9","false"
"22.5","1.5945201417497768E9","false"
"26.399999618530273","1.5945201439506412E9","true"
"22.5","1.5945201454362462E9","false"
"22.5","1.5945201490135467E9","false"
"26.399999618530273","1.5945201514958367E9","true"
"19.799999237060547","1.5945201520034664E9","false"
"22.5","1.5945201527179601E9","false"
"22.5","1.594520156405589E9","false"
"26.399999618530273","1.5945201569109938E9","true"
"22.5","1.5945201600934117E9","false"
"26.399999618530273","1.5945201612656763E9","true"
"19.799999237060547","1.5945201622626867E9","false"
"22.5","1.5945201637812436E9","false"
"26.399999618530273","1.594520165080495E9","true"
"22.5","1.5945201674688115E9","false"
"19.799999237060547","1.594520169302837E9","false"
"26.399999618530273","1.594520169957092E9","true"
"22.5","1.5945201711565027E9","false"
"26.399999618530273","1.5945201743055499E9","true"
"22.5","1.594520174843861E9","false"
"22.4","1.594520178531457E9","false"
"19.799999237060547","1.594520179043457E9","false"
"26.399999618530273","1.594520181854923E9","true"
"22.5","1.5945201822173488E9","false"
"19.799999237060547","1.5945201828564618E9","false"
"22.5","1.5945201859009795E9","false"
"26.399999618530273","1.5945201861965678E9","true"
"19.799999237060547","1.594520189357954E9","false"
"22.4","1.5945201895869312E9","false"
"26.399999618530273","1.5945201900034547E9","true"
"22.4","1.5945201932709005E9","false"
"19.799999237060547","1.594520194782755E9","false"
"22.4","1.59452019695663E9","false"
"26.399999618530273","1.5945201996953704E9","true"
"22.4","1.594520200642453E9","false"
"19.799999237060547","1.5945202023648686E9","false"
"26.399999618530273","1.594520204036307E9","true"
"22.4","1.59452020432665E9","false"
"22.4","1.5945202080079546E9","false"
"19.799999237060547","1.5945202083285491E9","false"
"22.4","1.5945202116945133E9","false"
"26.399999618530273","1.5945202131900318E9","true"
"22.4","1.594520215378177E9","false"
"19.799999237060547","1.5945202169895182E9","false"
"26.399999618530273","1.5945202175327225E9","true"
"22.4","1.5945202190589287E9","false"
"19.799999237060547","1.5945202208204024E9","false"
"26.399999618530273","1.5945202213691971E9","true"
"22.4","1.594520222742332E9","false"
"26.399999618530273","1.5945202251869164E9","true"
"19.799999237060547","1.5945202257098155E9","false"
"22.4","1.5945202264260492E9","false"
"19.799999237060547","1.5945202295227952E9","false"
"22.4","1.5945202301125305E9","false"
"26.399999618530273","1.594520231132113E9","true"
"22.4","1.594520233781032E9","false"
"26.399999618530273","1.5945202354710996E9","true"
"19.700000762939453","1.5945202365793288E9","false"
"22.3","1.594520237477788E9","false"
"19.700000762939453","1.5945202409270823E9","false"
"22.4","1.5945202411444073E9","false"
"26.399999618530273","1.594520244618601E9","true"
"22.3","1.5945202448475566E9","false"
"22.3","1.594520248531848E9","false"
"26.399999618530273","1.5945202494915066E9","true"
"19.799999237060547","1.5945202517374861E9","false"
"22.3","1.5945202522161582E9","false"
"26.399999618530273","1.5945202543692029E9","true"
"22.3","1.5945202558173795E9","false"
"19.700000762939453","1.5945202560907075E9","false"
"22.3","1.5945202595048225E9","false"
"26.399999618530273","1.594520260318262E9","true"
"22.3","1.5945202631913123E9","false"
"26.399999618530273","1.5945202641252816E9","true"
"19.700000762939453","1.5945202652744534E9","false"
"22.3","1.5945202668778727E9","false"
"26.399999618530273","1.5945202695370636E9","true"
"22.3","1.594520270563675E9","false"
"19.700000762939453","1.5945202707001104E9","false"
"26.399999618530273","1.594520273346319E9","true"
"22.3","1.5945202742495754E9","false"
"19.700000762939453","1.5945202745213928E9","false"
"26.399999618530273","1.5945202776903763E9","true"
"22.3","1.594520277933751E9","false"
"19.700000762939453","1.5945202788765314E9","false"
"22.3","1.5945202816195755E9","false"
"19.700000762939453","1.5945202832283657E9","false"
"26.399999618530273","1.5945202847927382E9","true"
"22.3","1.5945202853055274E9","false"
"19.700000762939453","1.5945202875809162E9","false"
"22.3","1.5945202889915233E9","false"
"26.399999618530273","1.594520290235968E9","true"
"22.3","1.5945202926773217E9","false"
"19.700000762939453","1.5945202951738143E9","false"
"26.399999618530273","1.5945202961865091E9","true"
"22.2","1.5945202963632722E9","false"
"19.700000762939453","1.5945202989964478E9","false"
"22.3","1.594520300049223E9","false"
"26.399999618530273","1.594520301598756E9","true"
"22.3","1.5945203037354312E9","false"
"19.700000762939453","1.594520305498284E9","false"
"26.399999618530273","1.5945203059361732E9","true"
"22.2","1.5945203074201787E9","false"
"26.399999618530273","1.5945203108265848E9","true"
"22.3","1.594520311104001E9","false"
"26.399999618530273","1.594520314632911E9","true"
"19.700000762939453","1.5945203146841571E9","false"
"22.2","1.5945203147896602E9","false"
"26.399999618530273","1.594520318440256E9","true"
"22.2","1.5945203184776142E9","false"
"19.700000762939453","1.5945203190403295E9","false"
"22.2","1.5945203221659174E9","false"
"26.399999618530273","1.5945203222467854E9","true"
"19.700000762939453","1.5945203255400817E9","false"
"22.3","1.5945203258544626E9","false"
"22.2","1.5945203295396295E9","false"
"26.399999618530273","1.5945203313971326E9","true"
"19.700000762939453","1.5945203325807817E9","false"
"22.2","1.5945203332250412E9","false"
"26.399999618530273","1.594520336815581E9","true"
"22.2","1.5945203369096112E9","false"
"19.700000762939453","1.5945203401603334E9","false"
"22.2","1.5945203405961628E9","false"
"26.299999237060547","1.5945203422419744E9","true"
"22.2","1.5945203442822928E9","false"
"19.700000762939453","1.5945203455790155E9","false"
"26.399999618530273","1.594520346060617E9","true"
"22.2","1.5945203479664273E9","false"
"26.399999618530273","1.594520349869308E9","true"
"22.2","1.5945203516503026E9","false"
"26.399999618530273","1.5945203542118258E9","true"
"19.700000762939453","1.5945203542844152E9","false"
"22.2","1.5945203553365808E9","false"
"26.399999618530273","1.5945203585619104E9","true"
"22.2","1.5945203590201955E9","false"
"19.700000762939453","1.5945203591774132E9","false"
"22.1","1.5945203627043521E9","false"
"19.700000762939453","1.5945203635383325E9","false"
"26.399999618530273","1.5945203655761285E9","true"
"22.1","1.5945203663908544E9","false"
"22.2","1.5945203700784793E9","false"
"26.399999618530273","1.594520371523201E9","true"
"19.700000762939453","1.5945203727215323E9","false"
"22.1","1.5945203737665818E9","false"
"22.1","1.5945203774520214E9","false"
"26.399999618530273","1.5945203774695072E9","true"
"19.700000762939453","1.5945203792188077E9","false"
"22.1","1.5945203813830392E9","false"
"22.1","1.5945203850701094E9","false"
"26.399999618530273","1.5945203871583927E9","true"
"22.1","1.5945203889912684E9","false"
"19.700000762939453","1.5945203900230377E9","false"
"26.299999237060547","1.5945203909664946E9","true"
"22.1","1.594520392675435E9","false"
"26.399999618530273","1.594520395309896E9","true"
"22.1","1.594520396317549E9","false"
"19.700000762939453","1.594520396529007E9","false"
"26.399999618530273","1.5945203996534426E9","true"
"22.1","1.5945204000051527E9","false"
"22.1","1.5945204036910717E9","false"
"19.700000762939453","1.5945204046367044E9","false"
"22.1","1.5945204073770509E9","false"
"26.399999618530273","1.59452041042839E9","true"
"22.0","1.5945204110631592E9","false"
"19.600000381469727","1.594520412257075E9","false"
"26.399999618530273","1.5945204142402544E9","true"
"22.1","1.5945204147493358E9","false"
"19.700000762939453","1.5945204166176803E9","false"
"26.399999618530273","1.5945204180491161E9","true"
"22.1","1.5945204184346368E9","false"
"19.700000762939453","1.5945204209701416E9","false"
"22.1","1.5945204221198926E9","false"
"26.399999618530273","1.5945204234571235E9","true"
"19.600000381469727","1.594520424799333E9","false"
"22.0","1.594520425805811E9","false"
"22.0","1.5945204294918256E9","false"
"19.600000381469727","1.594520431837476E9","false"
"22.1","1.5945204331779745E9","false"
"19.600000381469727","1.5945204356521606E9","false"
"22.0","1.5945204368641307E9","false"
"26.299999237060547","1.5945204392951505E9","true"
"22.1","1.5945204405503178E9","false"
"19.600000381469727","1.5945204416165192E9","false"
"26.399999618530273","1.594520443636895E9","true"
"22.1","1.5945204442363124E9","false"
"19.600000381469727","1.5945204454407396E9","false"
"22.0","1.5945204479222748E9","false"
"26.399999618530273","1.5945204479794323E9","true"
"19.600000381469727","1.5945204497914503E9","false"
"22.0","1.594520451606215E9","false"
"22.0","1.5945204552922094E9","false"
"26.399999618530273","1.5945204555265958E9","true"
"19.600000381469727","1.5945204568275201E9","false"
"22.0","1.5945204589802542E9","false"
"26.399999618530273","1.5945204593338225E9","true"
"19.600000381469727","1.5945204617169755E9","false"
"22.0","1.5945204629189353E9","false"
"26.399999618530273","1.5945204636860304E9","true"
"22.0","1.5945204666056483E9","false"
"19.600000381469727","1.59452046767911E9","false"
"26.399999618530273","1.5945204680300977E9","true"
"22.0","1.5945204702918265E9","false"
"26.399999618530273","1.5945204718384461E9","true"
"22.0","1.594520473978715E9","false"
"19.600000381469727","1.5945204747597249E9","false"
"26.399999618530273","1.5945204761902072E9","true"
"22.0","1.5945204776649635E9","false"
"19.600000381469727","1.5945204801903107E9","false"
"26.399999618530273","1.5945204810661232E9","true"
"22.0","1.5945204813511088E9","false"
"22.1","1.5945204850353503E9","false"
"19.600000381469727","1.5945204850875196E9","false"
"26.399999618530273","1.5945204859450712E9","true"
"22.0","1.5945204887288854E9","false"
"22.0","1.5945204924148169E9","false"
"19.600000381469727","1.5945204926684082E9","false"
"26.399999618530273","1.5945204956373055E9","true"
"22.0","1.594520496100905E9","false"
"19.600000381469727","1.594520496481471E9","false"
"26.399999618530273","1.594520499444164E9","true"
"22.0","1.594520499787578E9","false"
"22.1","1.594520503473737E9","false"
"19.600000381469727","1.5945205051285622E9","false"
"26.299999237060547","1.594520506992241E9","true"
"22.0","1.594520507159825E9","false"
"19.600000381469727","1.5945205094810605E9","false"
"22.0","1.594520510846153E9","false"
"26.399999618530273","1.5945205124059527E9","true"
"22.0","1.5945205145337222E9","false"
"26.399999618530273","1.594520516217269E9","true"
"22.0","1.5945205182215312E9","false"
"26.399999618530273","1.5945205200259042E9","true"
"19.600000381469727","1.594520521637831E9","false"
"22.0","1.5945205219089475E9","false"
"26.399999618530273","1.5945205249060621E9","true"
"22.0","1.5945205255950696E9","false"
"19.600000381469727","1.594520528674961E9","false"
"22.0","1.5945205292812796E9","false"
"26.399999618530273","1.594520529782193E9","true"
"22.0","1.594520532967604E9","false"
"19.600000381469727","1.5945205351826053E9","false"
"26.399999618530273","1.5945205357264636E9","true"
"22.0","1.5945205366551313E9","false"
"22.1","1.5945205403414109E9","false"
"19.600000381469727","1.594520542760108E9","false"
"22.1","1.5945205440294783E9","false"
"26.399999618530273","1.5945205448845375E9","true"
"22.0","1.5945205477170367E9","false"
"26.399999618530273","1.5945205492274694E9","true"
"19.600000381469727","1.5945205497985709E9","false"
"22.1","1.594520551405081E9","false"
"26.299999237060547","1.5945205530356407E9","true"
"22.1","1.5945205550930943E9","false"
"19.700000762939453","1.594520556307966E9","false"
"26.399999618530273","1.5945205584458613E9","true"
"22.1","1.594520558781151E9","false"
"22.1","1.5945205624688017E9","false"
"26.399999618530273","1.594520563326001E9","true"
"19.600000381469727","1.5945205638798277E9","false"
"22.1","1.5945205661565318E9","false"
"26.399999618530273","1.594520567135674E9","true"
"22.1","1.594520569843952E9","false"
"19.600000381469727","1.5945205703882048E9","false"
"22.1","1.5945205735301678E9","false"
"26.399999618530273","1.5945205736157632E9","true"
"19.600000381469727","1.5945205758140738E9","false"
"22.1","1.5945205772281113E9","false"
"26.399999618530273","1.5945205774231884E9","true"
"22.1","1.5945205809156477E9","false"
"19.600000381469727","1.5945205812462845E9","false"
"26.399999618530273","1.594520583385801E9","true"
"22.1","1.5945205846032968E9","false"
"26.299999237060547","1.5945205882623677E9","true"
"22.2","1.59452058829062E9","false"
"19.600000381469727","1.5945205916055083E9","false"
"22.1","1.594520591977215E9","false"
"26.299999237060547","1.5945205936710691E9","true"
"22.1","1.5945205956620872E9","false"
"22.1","1.594520599348003E9","false"
"19.600000381469727","1.5945206007977722E9","false"
"22.1","1.5945206030339808E9","false"
"26.399999618530273","1.5945206038926885E9","true"
"22.1","1.5945206067200038E9","false"
"19.700000762939453","1.5945206089080195E9","false"
"26.399999618530273","1.5945206093066518E9","true"
"22.2","1.5945206104060733E9","false"
"26.299999237060547","1.5945206131193376E9","true"
"19.600000381469727","1.594520613260477E9","false"
"22.1","1.5945206140920534E9","false"
"19.600000381469727","1.5945206176141584E9","false"
"22.1","1.594520617777949E9","false"
"26.299999237060547","1.594520618529609E9","true"
"19.700000762939453","1.594520621429444E9","false"
"22.2","1.594520621464145E9","false"
"26.399999618530273","1.5945206250163386E9","true"
"22.1","1.5945206251502264E9","false"
"22.2","1.594520628836264E9","false"
"26.299999237060547","1.5945206293582654E9","true"
"19.700000762939453","1.5945206316924233E9","false"
"22.2","1.5945206325201128E9","false"
"26.299999237060547","1.594520633179346E9","true"
"22.2","1.5945206362050407E9","false"
"19.600000381469727","1.5945206365784016E9","false"
"22.2","1.5945206398909702E9","false"
"26.399999618530273","1.5945206401954565E9","true"
"19.700000762939453","1.5945206414677408E9","false"
"22.2","1.5945206435771239E9","false"
"26.299999237060547","1.5945206445541246E9","true"
"19.600000381469727","1.5945206452815943E9","false"
"22.2","1.5945206472621202E9","false"
"22.2","1.594520650948378E9","false"
"22.2","1.5945206546009977E9","false"
"19.700000762939453","1.5945206555803237E9","false"
"26.399999618530273","1.5945206558588676E9","true"
"22.2","1.5945206582139115E9","false"
"19.700000762939453","1.5945206599305592E9","false"
"22.2","1.5945206618994558E9","false"
"26.399999618530273","1.594520664478239E9","true"
"22.2","1.5945206655829887E9","false"
"19.700000762939453","1.5945206680436046E9","false"
"26.299999237060547","1.594520668286539E9","true"
"22.2","1.5945206692695758E9","false"
"19.700000762939453","1.5945206718591542E9","false"
"22.2","1.5945206729557407E9","false"
"26.399999618530273","1.594520673699635E9","true"
"19.700000762939453","1.594520675673896E9","false"
"22.2","1.5945206766420913E9","false"
"26.399999618530273","1.594520679640908E9","true"
"19.700000762939453","1.5945206800267704E9","false"
"22.2","1.5945206803257718E9","false"
"26.399999618530273","1.594520683447552E9","true"
"22.2","1.59452068400976E9","false"
"19.700000762939453","1.5945206854563222E9","false"
"22.2","1.5945206876941752E9","false"
"26.299999237060547","1.5945206883256884E9","true"
"19.700000762939453","1.59452069088241E9","false"
"22.2","1.594520691379951E9","false"
"26.399999618530273","1.594520692669421E9","true"
"22.2","1.594520695066464E9","false"
"26.399999618530273","1.5945206964754677E9","true"
"22.2","1.59452069875039E9","false"
"19.600000381469727","1.594520699540796E9","false"
"26.399999618530273","1.5945207013685405E9","true"
"22.2","1.594520702434008E9","false"
"26.399999618530273","1.5945207057127512E9","true"
"22.2","1.5945207061192544E9","false"
"22.2","1.5945207098058445E9","false"
"26.299999237060547","1.5945207121916156E9","true"
"19.700000762939453","1.5945207133926866E9","false"
"22.3","1.594520713489613E9","false"
"22.2","1.5945207171745234E9","false"
"26.299999237060547","1.5945207192057548E9","true"
"22.3","1.594520720858387E9","false"
"26.299999237060547","1.5945207240847018E9","true"
"22.2","1.5945207245459385E9","false"
"26.299999237060547","1.5945207278940396E9","true"
"22.3","1.5945207282312384E9","false"
"19.700000762939453","1.5945207303593922E9","false"
"22.3","1.5945207319164224E9","false"
"26.399999618530273","1.594520732236026E9","true"
"22.2","1.5945207356029992E9","false"
"26.299999237060547","1.5945207371093264E9","true"
"19.700000762939453","1.5945207390087123E9","false"
"22.2","1.5945207392889462E9","false"
"26.299999237060547","1.5945207409179611E9","true"
"22.3","1.5945207429768968E9","false"
"19.700000762939453","1.5945207438992922E9","false"
"22.3","1.5945207466621647E9","false"
"19.700000762939453","1.5945207493243942E9","false"
"22.3","1.5945207503500233E9","false"
"26.299999237060547","1.5945207516717594E9","true"
"19.700000762939453","1.5945207531406808E9","false"
"22.3","1.5945207540382652E9","false"
"26.299999237060547","1.5945207565484154E9","true"
"22.3","1.5945207577262647E9","false"
"19.700000762939453","1.5945207591142492E9","false"
"22.3","1.5945207614121099E9","false"
"26.299999237060547","1.5945207625104554E9","true"
"22.3","1.5945207650981457E9","false"
"26.299999237060547","1.5945207663164182E9","true"
"22.3","1.5945207687840207E9","false"
"19.700000762939453","1.594520768863604E9","false"
"26.299999237060547","1.5945207717264922E9","true"
"22.3","1.5945207724710462E9","false"
"19.700000762939453","1.5945207753726153E9","false"
"22.3","1.5945207761591034E9","false"
"26.299999237060547","1.5945207766015823E9","true"
"19.700000762939453","1.594520779184543E9","false"
"22.3","1.5945207798439288E9","false"
"26.299999237060547","1.5945207814749935E9","true"
"22.3","1.5945207835279114E9","false"
"19.700000762939453","1.5945207835358725E9","false"
"26.299999237060547","1.5945207863547845E9","true"
"22.3","1.594520787209331E9","false"
"26.299999237060547","1.5945207906992908E9","true"
"22.3","1.5945207908956122E9","false"
"19.700000762939453","1.594520793262667E9","false"
"22.3","1.5945207945808625E9","false"
"26.299999237060547","1.5945207982467563E9","true"
"22.3","1.5945207982656112E9","false"
"19.700000762939453","1.5945207986869187E9","false"
"22.3","1.5945208019513113E9","false"
"26.299999237060547","1.5945208036548512E9","true"
"19.700000762939453","1.5945208051910691E9","false"
"22.3","1.5945208056375608E9","false"
"26.299999237060547","1.5945208074671657E9","true"
"22.3","1.5945208093239956E9","false"
"19.700000762939453","1.5945208095441165E9","false"
"26.299999237060547","1.5945208123437648E9","true"
"22.4","1.5945208130080285E9","false"
"19.700000762939453","1.5945208138970578E9","false"
"26.299999237060547","1.5945208161513875E9","true"
"22.3","1.5945208166934521E9","false"
"19.700000762939453","1.5945208198634343E9","false"
"22.3","1.594520820378995E9","false"
"26.299999237060547","1.594520820513669E9","true"
"22.3","1.5945208240655115E9","false"
"19.700000762939453","1.5945208263673496E9","false"
"26.299999237060547","1.594520826991935E9","true"
"22.3","1.594520827752322E9","false"
"22.3","1.5945208314367127E9","false"
"19.700000762939453","1.5945208339781334E9","false"
"26.299999237060547","1.5945208350734034E9","true"
"22.4","1.5945208351206005E9","false"
"22.3","1.5945208388068557E9","false"
"19.700000762939453","1.5945208394063501E9","false"
"26.299999237060547","1.5945208410172298E9","true"
"22.3","1.5945208424897654E9","false"
"19.700000762939453","1.5945208437568846E9","false"
"22.4","1.5945208461746132E9","false"
"26.299999237060547","1.594520846966245E9","true"
"19.700000762939453","1.5945208486466286E9","false"
"22.3","1.5945208498612926E9","false"
"22.4","1.5945208535470665E9","false"
"19.700000762939453","1.5945208551494339E9","false"
"22.4","1.5945208572331948E9","false"
"22.4","1.5945208609176092E9","false"
"26.399999618530273","1.5945208611873877E9","true"
"19.700000762939453","1.594520863808193E9","false"
"22.4","1.5945208646039507E9","false"
"19.700000762939453","1.5945208681594994E9","false"
"22.4","1.594520868276577E9","false"
"22.4","1.5945208719625256E9","false"
"22.4","1.5945208756484058E9","false"
"26.299999237060547","1.5945208775582228E9","true"
"19.700000762939453","1.5945208789566743E9","false"
"22.4","1.5945208793344142E9","false"
"22.3","1.5945208830203078E9","false"
"26.399999618530273","1.5945208840493703E9","true"
"22.4","1.5945208867032745E9","false"
"22.4","1.5945208903891954E9","false"
"26.299999237060547","1.5945208916008563E9","true"
"22.4","1.5945208940741434E9","false"
"22.4","1.594520897760288E9","false"
"26.399999618530273","1.5945208980830543E9","true"
"22.4","1.594520901443387E9","false"
"26.399999618530273","1.5945209018975935E9","true"
"22.4","1.5945209051105037E9","false"
"19.700000762939453","1.5945209053736253E9","false"
"22.4","1.5945209088081708E9","false"
"19.700000762939453","1.594520909185475E9","false"
"26.299999237060547","1.5945209094498515E9","true"
"22.4","1.5945209124948733E9","false"
"19.700000762939453","1.5945209135364254E9","false"
"26.299999237060547","1.5945209143263154E9","true"
"22.4","1.5945209161824243E9","false"
"26.299999237060547","1.594520919206523E9","true"
"22.4","1.5945209198701131E9","false"
"22.4","1.5945209235575252E9","false"
"19.700000762939453","1.5945209238006759E9","false"
"22.4","1.5945209272436864E9","false"
"26.299999237060547","1.5945209278221536E9","true"
"19.700000762939453","1.5945209286879323E9","false"
"22.4","1.594520930929543E9","false"
"19.700000762939453","1.5945209325025215E9","false"
"26.299999237060547","1.5945209326968064E9","true"
"22.4","1.5945209346156855E9","false"
"19.799999237060547","1.5945209363173518E9","false"
"26.299999237060547","1.5945209381096537E9","true"
"22.4","1.594520938300747E9","false"
"22.4","1.5945209419870524E9","false"
"19.700000762939453","1.594520942275956E9","false"
"22.4","1.594520945669276E9","false"
"26.299999237060547","1.5945209472771914E9","true"
"22.4","1.5945209493550422E9","false"
"19.700000762939453","1.594520952044205E9","false"
"22.4","1.5945209532970526E9","false"
"26.399999618530273","1.59452095428016E9","true"
"19.700000762939453","1.5945209558703458E9","false"
"22.4","1.594520956983258E9","false"
"19.700000762939453","1.5945209602236075E9","false"
"22.4","1.5945209606522665E9","false"
"22.4","1.5945209643483014E9","false"
"19.700000762939453","1.5945209645783882E9","false"
"26.399999618530273","1.5945209669070818E9","true"
"22.4","1.5945209680359585E9","false"
"19.700000762939453","1.5945209694746559E9","false"
"22.4","1.5945209717233562E9","false"
"26.299999237060547","1.5945209744587364E9","true"
"22.4","1.5945209754098992E9","false"
"19.700000762939453","1.5945209765103688E9","false"
"22.4","1.594520979095747E9","false"
"26.399999618530273","1.5945209804043357E9","true"
"22.4","1.5945209827818265E9","false"
"19.700000762939453","1.594520985692116E9","false"
"22.4","1.594520986467655E9","false"
"26.399999618530273","1.5945209879599595E9","true"
"19.700000762939453","1.5945209900434623E9","false"
"22.4","1.5945209901537092E9","false"
"22.4","1.5945209938395853E9","false"
"26.399999618530273","1.5945209944421985E9","true"
"22.4","1.594520997525441E9","false"
"19.700000762939453","1.5945209976304784E9","false"
"22.4","1.5945210012113028E9","false"
"26.399999618530273","1.5945210041490748E9","true"
"19.799999237060547","1.5945210046664996E9","false"
"22.4","1.5945210048973043E9","false"
"19.799999237060547","1.5945210084817228E9","false"
"22.4","1.5945210085830998E9","false"
"26.399999618530273","1.594521012233828E9","true"
"22.4","1.594521012269065E9","false"
"19.700000762939453","1.5945210133902295E9","false"
"22.4","1.594521015955063E9","false"
"26.399999618530273","1.5945210160410016E9","true"
"19.700000762939453","1.5945210172122173E9","false"
"22.4","1.594521019640196E9","false"
"22.4","1.5945210233261874E9","false"
"19.700000762939453","1.5945210237153413E9","false"
"26.399999618530273","1.5945210241287696E9","true"
"22.4","1.5945210270108404E9","false"
"19.799999237060547","1.5945210275301845E9","false"
"26.399999618530273","1.5945210290058231E9","true"
"22.4","1.5945210306961157E9","false"
"22.4","1.594521034382229E9","false"
"26.399999618530273","1.5945210354865372E9","true"
"22.4","1.5945210380684621E9","false"
"19.700000762939453","1.594521038868627E9","false"
"26.399999618530273","1.594521039828938E9","true"
"22.5","1.594521041754683E9","false"
"22.4","1.5945210454409666E9","false"
"26.399999618530273","1.5945210479164639E9","true"
"22.4","1.5945210491272874E9","false"
"26.299999237060547","1.59452105226042E9","true"
"22.4","1.5945210528132906E9","false"
"22.4","1.5945210564970074E9","false"
"19.799999237060547","1.5945210574466555E9","false"
"22.4","1.59452106019805E9","false"
"19.799999237060547","1.5945210623466256E9","false"
"26.399999618530273","1.5945210636011996E9","true"
"22.4","1.5945210638858957E9","false"
"22.4","1.594521067573351E9","false"
"26.399999618530273","1.5945210679420815E9","true"
"22.5","1.5945210712606308E9","false"
"19.799999237060547","1.5945210716079874E9","false"
"26.299999237060547","1.5945210722816148E9","true"
"22.5","1.5945210749465656E9","false"
"19.799999237060547","1.5945210764987493E9","false"
"22.5","1.594521078642992E9","false"
"22.4","1.5945210823290946E9","false"
"19.700000762939453","1.5945210824668114E9","false"
"26.399999618530273","1.5945210848944817E9","true"
"22.4","1.5945210860151632E9","false"
"19.799999237060547","1.5945210878966508E9","false"
"22.5","1.5945210897002914E9","false"
"26.399999618530273","1.594521089772237E9","true"
"19.799999237060547","1.594521091716921E9","false"
"22.5","1.594521093385372E9","false"
"26.399999618530273","1.5945210946481187E9","true"
"22.5","1.5945210973214574E9","false"
"26.399999618530273","1.5945210989912517E9","true"
"22.4","1.5945211010074487E9","false"
"19.700000762939453","1.5945211014384086E9","false"
"26.299999237060547","1.5945211038696318E9","true"
"22.5","1.5945211046934054E9","false"
"22.4","1.5945211083795233E9","false"
"26.299999237060547","1.594521108745803E9","true"
"22.4","1.5945211120656698E9","false"
"26.399999618530273","1.5945211136215587E9","true"
"19.799999237060547","1.594521115719829E9","false"
"22.4","1.594521115768038E9","false"
"22.5","1.5945211194550412E9","false"
"19.799999237060547","1.5945211200705898E9","false"
"22.4","1.5945211231410475E9","false"
